descricao_produto;cod_prod;subgrupo;CB_DIEESE;CB_ACT;CB_MDS;Alim_desc1;Alim_desc2;IS_UPP;IS;IBS/CBS - 25% - Tax Burden;IBS/CBS - 25% - % General Tax Regime;IBS/CBS - 25% Impacts;IBS/CBS - 25% Value;IBS/CBS - 25% - % Simples Tax Regime;IBS/CBS - 25% Simples Impacts;IBS/CBS - 25% Simples Value;IBS/CBS - 26.9% - Tax Burden;IBS/CBS - 26.9% - % General Tax Regime;IBS/CBS - 26.9% Impacts;IBS/CBS - 26.9% Value;IBS/CBS - 26.9% - % Simples Tax Regime;IBS/CBS - 26.9% Simples Impacts;IBS/CBS - 26.9% Simples Value
SOLDA;8002309;Doces e biscoitos;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;91888.95026;0.096867209;0.037576966;11483.91638;0.281445614;0.903132791;-0.095995952;93285.6623;0.096867209;0.048463966;11604.41384
SOLEIRA E PARAPEITO DE JANELA DE QUALQUER MATERIAL (CONSTRUCAO E REFORMA);1107201;Reforma e Construcao;0;0;0;0;0;0;0;0.26418628;0.56189617;-0.091823689;5890.050771;0.43810383;-0.085346989;4625.154186;0.26418628;0.56189617;-0.078019409;5979.579543;0.43810383;-0.077437762;4665.149021
SOLEIRA E PARAPEITO DE JANELA DE QUALQUER MATERIAL (PEQUENOS REPAROS);0803101;Reforma e Construcao;0;0;0;0;0;0;0;0.26418628;0.56189617;-0.091823689;474754.2907;0.43810383;-0.085346989;372800.1473;0.26418628;0.56189617;-0.078019409;481970.5559;0.43810383;-0.077437762;376023.841
SOLUCAO OFTALMICA (PARA A VISTA);2902303;Remedios;0;0;0;0;0;0;0;0.497957234;0.659436734;-0.405619452;2268044.773;0.340563266;-0.056355945;1859601.599;0.497957234;0.659436734;-0.396584868;2302519.054;0.340563266;-0.048124009;1875823.945
SOLUCAO PARA LENTE DE CONTATO;2903802;Material de tratamento;0;0;0;0;0;0;0;0.497957234;0.659436734;-0.405619452;9824.033284;0.340563266;-0.056355945;8054.862151;0.497957234;0.659436734;-0.396584868;9973.35859;0.340563266;-0.048124009;8125.129226
SOLUCOES HIDRATANTES;2905801;Material de tratamento;0;0;0;0;0;0;0;0.497957234;0.659436734;-0.405619452;176395.8996;0.340563266;-0.056355945;144629.4627;0.497957234;0.659436734;-0.396584868;179077.1173;0.340563266;-0.048124009;145891.1465
SOLVENTE;8601501;Artigos de limpeza;0;0;0;0;0;0;0;0.328698521;0.903132791;-0.170618284;148123.1645;0.096867209;-0.037210576;18442.72163;0.328698521;0.903132791;-0.158011682;150374.6366;0.096867209;-0.027286582;18632.8208
SOLVENTE (PEQUENOS REPAROS);0806301;Reforma e Construcao;0;0;0;0;0;0;0;0.336050863;0.56189617;-0.185518838;8576.853635;0.43810383;-0.05505948;7758.404264;0.336050863;0.56189617;-0.173138725;8707.22181;0.43810383;-0.046760254;7826.544794
SOMBRINHA;3801803;Calcados e apetrechos;0;0;0;0;0;0;0;0.307984635;0.43983186;-0.141532831;4108.186302;0.56016814;0.003929189;6118.729294;0.307984635;0.43983186;-0.12848413;4170.630733;0.56016814;0.011883436;6167.208695
SONDA (QUALQUER TIPO);2903102;Material de tratamento;0;0;0;0;0;0;0;0.307328565;0.659436734;-0.139542304;691840.1838;0.340563266;-0.001820069;414485.8998;0.307328565;0.659436734;-0.126463347;702356.1546;0.340563266;0.007226018;418242.2119
SONHO;2401609;Biscoitos e doces;0;0;0;0;0;1;0;0.15153733;0.341247769;0.032066125;338868.4619;0.658752231;0.005468894;637300.9212;0.15153733;0.341247769;0.04775353;344019.2625;0.658752231;0.010537354;640513.4859
SONHO;8003701;Doces e biscoitos;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;5977454.239;0.096867209;0.037576966;747038.5119;0.281445614;0.903132791;-0.095995952;6068311.543;0.096867209;0.048463966;754876.9741
SONIFERO;2900606;Remedios;0;0;0;0;0;0;0;0.205074044;0.659436734;-0.007888201;6587462.596;0.340563266;-0.038785792;3296115.309;0.205074044;0.659436734;-0.007888201;6587462.596;0.340563266;-0.038785792;3296115.309
SOPA CONCENTRADA EM PACOTE DE QUALQUER SABOR;7701403;Refeições prontas e semiprontas;0;0;0;0;0;1;0;0.301670591;0.903132791;-0.129792374;343516.6903;0.096867209;0.058449145;44814.66248;0.301670591;0.903132791;-0.116565218;348738.144;0.096867209;0.069646513;45288.75824
SOPA CONCENTRADA EM PACOTE DE QUALQUER SABOR LIGHT;7706103;Refeições prontas e semiprontas;0;0;0;0;0;1;0;0.301670591;0.903132791;-0.129792374;3366.101241;0.096867209;0.058449145;439.136424;0.301670591;0.903132791;-0.116565218;3417.265979;0.096867209;0.069646513;443.7820624
SOPA DE LEGUMES (SOPA DESIDRATADA);7701409;Refeições prontas e semiprontas;0;0;0;0;0;1;0;0.301670591;0.903132791;-0.129792374;361662.598;0.096867209;0.058449145;47181.94987;0.301670591;0.903132791;-0.116565218;367159.8695;0.096867209;0.069646513;47681.08924
SOPA DE LEGUMES EM CONSERVA;7701301;Refeições prontas e semiprontas;0;0;0;0;0;1;0;0.301670591;0.903132791;-0.129792374;155067.6158;0.096867209;0.058449145;20229.8842;0.301670591;0.903132791;-0.116565218;157424.6436;0.096867209;0.069646513;20443.89679
SOPA DE QUALQUER TIPO;2405701;Almoço e jantar;0;0;0;0;0;0;0;0.134599492;0.341247769;0.06483747;5586960.882;0.658752231;0.028719146;10419368.73;0.134599492;0.341247769;0.081023;5671882.687;0.658752231;0.034221003;10475094.22
SOPA DESIDRATADA DE QUALQUER SABOR;7701401;Refeições prontas e semiprontas;0;0;0;0;0;1;0;0.301670591;0.903132791;-0.129792374;2430912.022;0.096867209;0.058449145;317133.0676;0.301670591;0.903132791;-0.116565218;2467861.885;0.096867209;0.069646513;320488.0286
SOPA DESIDRATADA DE QUALQUER SABOR LIGHT;7706101;Refeições prontas e semiprontas;0;0;0;0;0;1;0;0.301670591;0.903132791;-0.129792374;24824.79528;0.096867209;0.058449145;3238.604856;0.301670591;0.903132791;-0.116565218;25202.13216;0.096867209;0.069646513;3272.866162
SOPA EM PACOTE DE QUALQUER SABOR;7701402;Refeições prontas e semiprontas;0;0;0;0;0;1;0;0.301670591;0.903132791;-0.129792374;3951978.06;0.096867209;0.058449145;515569.0186;0.301670591;0.903132791;-0.116565218;4012048.127;0.096867209;0.069646513;521023.2399
SOPA EM PACOTE DE QUALQUER SABOR LIGHT;7706102;Refeições prontas e semiprontas;0;0;0;0;0;1;0;0.301670591;0.903132791;-0.129792374;135934.1842;0.096867209;0.058449145;17733.76594;0.301670591;0.903132791;-0.116565218;138000.3837;0.096867209;0.069646513;17921.37202
SOPA INFANTIL COM LEGUMES OU VERDURAS;7701202;Demais alimentos;0;0;0;0;0;0;0;0.301670591;0.903132791;-0.129792374;32414.94682;0.096867209;0.058449145;4228.804428;0.301670591;0.903132791;-0.116565218;32907.65401;0.096867209;0.069646513;4273.541087
SOPA INFANTIL DE QUALQUER SABOR;7701201;Demais alimentos;0;0;0;0;0;0;0;0.301670591;0.903132791;-0.129792374;440246.6221;0.096867209;0.058449145;57433.90156;0.301670591;0.903132791;-0.116565218;446938.3707;0.096867209;0.069646513;58041.49666
SOPA PARA VIAGEM;8504501;Demais alimentos;0;0;0;0;0;0;0;0.134599492;0.341247769;0.06483747;1114681.294;0.658752231;0.028719146;2078818.101;0.134599492;0.341247769;0.081023;1131624.449;0.658752231;0.034221003;2089936.16
SOPEIRA;3922301;Mobiliario e artigos do  lar;0;0;0;0;0;0;0;0.353308082;0.461240217;-0.194073123;3810.994244;0.538759783;-0.042198943;5290.369021;0.353308082;0.461240217;-0.181823035;3868.921356;0.538759783;-0.034141323;5334.874905
SOPINHA PARA BEBE;7701208;Demais alimentos;0;0;0;0;0;0;0;0.301670591;0.903132791;-0.129792374;17073.10365;0.096867209;0.058449145;2227.331013;0.301670591;0.903132791;-0.116565218;17332.61483;0.096867209;0.069646513;2250.894019
SORO FISIOLOGICO HIDRATANTE;2905803;Material de tratamento;0;0;0;0;0;0;0;0.497957234;0.659436734;-0.405619452;1145532.055;0.340563266;-0.056355945;939237.7375;0.497957234;0.659436734;-0.396584868;1162944.143;0.340563266;-0.048124009;947431.2344
SORO FISIOLOGICO PARA LENTE DE CONTATO;2903803;Material de tratamento;0;0;0;0;0;0;0;0.497957234;0.659436734;-0.405619452;86900.8191;0.340563266;-0.056355945;71251.19576;0.497957234;0.659436734;-0.396584868;88221.71155;0.340563266;-0.048124009;71872.75985
SORVETE;2401201;Lanches ultraprocessados;0;0;0;0;0;1;0;0.15153733;0.341247769;0.032066125;39782595.4;0.658752231;0.005468894;74818071.16;0.15153733;0.341247769;0.04775353;40387290.85;0.658752231;0.010537354;75195220.93
SORVETE ARTESANAL;6900507;Ultraprocessados;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;196480.6935;0.096867209;0.037576966;24555.37743;0.281445614;0.903132791;-0.095995952;199467.2001;0.096867209;0.048463966;24813.03
SORVETE CASEIRO;6904806;Ultraprocessados;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;1223609.681;0.096867209;0.037576966;152921.8826;0.281445614;0.903132791;-0.095995952;1242208.548;0.096867209;0.048463966;154526.4483
SORVETE DE QUALQUER SABOR INDUSTRIALIZADO;6900501;Ultraprocessados;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;84022293.37;0.096867209;0.037576966;10500772.82;0.281445614;0.903132791;-0.095995952;85299432.23;0.096867209;0.048463966;10610954.44
SORVETE DE QUALQUER SABOR INDUSTRIALIZADO DIET;6909701;Doces e biscoitos;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;194842.6456;0.096867209;0.037576966;24350.66071;0.281445614;0.903132791;-0.095995952;197804.2539;0.096867209;0.048463966;24606.16525
SORVETE DE QUALQUER SABOR INDUSTRIALIZADO DIETETICO;6909706;Doces e biscoitos;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;156279.8788;0.096867209;0.037576966;19531.23913;0.281445614;0.903132791;-0.095995952;158655.333;0.096867209;0.048463966;19736.17485
SORVETE DIET;2401301;Lanches ultraprocessados;0;0;0;0;0;1;0;0.15153733;0.341247769;0.032066125;542567.9176;0.658752231;0.005468894;1020393.08;0.15153733;0.341247769;0.04775353;550814.95;0.658752231;0.010537354;1025536.771
SORVETE INDUSTRIALIZADO;6900504;Ultraprocessados;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;21476132.28;0.096867209;0.037576966;2684001.794;0.281445614;0.903132791;-0.095995952;21802569.49;0.096867209;0.048463966;2712164.259
SORVETE INDUSTRIALIZADO DIET;6909704;Doces e biscoitos;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;285163.4196;0.096867209;0.037576966;35638.59263;0.281445614;0.903132791;-0.095995952;289497.9035;0.096867209;0.048463966;36012.53822
SORVETE SEM LACTOSE;6915201;Doces e biscoitos;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;116674.6889;0.096867209;0.037576966;14581.53965;0.281445614;0.903132791;-0.095995952;118448.1442;0.096867209;0.048463966;14734.53959
SOUSPLAT;3922501;Mobiliario e artigos do  lar;0;0;0;0;0;0;0;0.353308082;0.461240217;-0.194073123;26058.18691;0.538759783;-0.042198943;36173.61139;0.353308082;0.461240217;-0.181823035;26454.27135;0.538759783;-0.034141323;36477.92637
SPA;3104501;Outras;0;0;0;0;0;0;0;0.127915708;0.611081979;0.077254483;521494.6154;0.388918021;-0.002531803;307318.8264;0.127915708;0.611081979;0.093628751;529421.3335;0.388918021;-0.001263549;307709.5741
SPAGHETTI COM OVOS;6503312;Demais alimentos;0;0;0;0;0;0;0;0.105641164;0.903132791;0.114538743;1056447.298;0.096867209;0.058449145;107608.8125;0.105641164;0.903132791;0.131479732;1072505.297;0.096867209;0.069646513;108747.2096
SPAGHETTI SEM OVOS;6503212;Demais alimentos;0;1;0;0;0;0;0;0.105641164;0.903132791;0.114538743;871208.8487;0.096867209;0.058449145;88740.58351;0.105641164;0.903132791;0.131479732;884451.2232;0.096867209;0.069646513;89679.37301
SPOTIFY;2803006;Pacote de telefone, tv e internet;0;0;0;0;0;0;0;0.127986179;0.89035131;0.079385233;714940.2848;0.10964869;-0.004942721;81167.73412;0.127986179;0.89035131;0.079385233;714940.2848;0.10964869;-0.004942721;81167.73412
SPRIT REFRIGERANTE;8200407;Bebidas adocadas;0;0;0;0;0;1;0;0.253487662;0.903132791;-0.079114423;359189.5694;0.096867209;-0.170222355;34714.02335;0.253487662;0.903132791;-0.065116962;364649.2508;0.096867209;-0.162271979;35046.62998
SQUEEZE;4305701;Instrumentos e produtos de uso pessoal;0;0;0;0;0;0;0;0.30443358;0.868207664;-0.136044783;4619.308113;0.131792336;-0.023266554;792.735486;0.30443358;0.868207664;-0.122912664;4689.521596;0.131792336;-0.014304368;800.0093669
STEAK DE FRANGO;7802902;Carnes ultraprocessadas;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;6954587.025;0.096867209;0.037576966;869156.6902;0.281445614;0.903132791;-0.095995952;7060296.748;0.096867209;0.048463966;878276.5036
STEAK DE GALINHA;7802904;Carnes ultraprocessadas;0;0;0;0;0;1;0;0.281445614;0.903132791;-0.109531079;75997.08413;0.096867209;0.037576966;9497.814014;0.281445614;0.903132791;-0.095995952;77152.23981;0.096867209;0.048463966;9597.471869
STEAM;2803012;Pacote de telefone, tv e internet;0;0;0;0;0;0;0;0.116308946;0.917158623;0.080180299;181146.3415;0.082841377;-0.00187626;15118.91251;0.116308946;0.917158623;0.080180299;181146.3415;0.082841377;-0.00187626;15118.91251
STEINHARGER;8300601;Bebidas alcoólicas;0;0;0;0;0;0;1;0.54494533;1;0;13513.82592;0;0;0;0.54494533;1;0;13513.82592;0;0;0
STROGONOFF EM CONSERVA;7705401;Demais alimentos;0;0;0;0;0;0;0;0.281445614;0.903132791;-0.109531079;755808.1707;0.096867209;0.037576966;94457.90609;0.281445614;0.903132791;-0.095995952;767296.4549;0.096867209;0.048463966;95449.02597
STROGONOFF EM PACOTE;7705403;Demais alimentos;0;0;0;0;0;0;0;0.281445614;0.903132791;-0.109531079;1940481.432;0.096867209;0.037576966;242513.6695;0.281445614;0.903132791;-0.095995952;1969976.75;0.096867209;0.048463966;245058.2962
STROGONOFF ENCARTONADO;7705402;Demais alimentos;0;0;0;0;0;0;0;0.281445614;0.903132791;-0.109531079;444858.9253;0.096867209;0.037576966;55596.70327;0.281445614;0.903132791;-0.095995952;451620.781;0.096867209;0.048463966;56180.06362
SUA BOVINA;7112401;Outros in natura;0;0;0;0;0;0;0;0.14410821;0.903132791;0.066601593;139458.2993;0.096867209;0.058449145;14843.5339;0.14410821;0.903132791;0.082813937;141578.0654;0.096867209;0.069646513;15000.56413
SUA SUINA;7107501;Carne de suíno;0;0;1;1;1;0;0;0.14410821;0.903132791;0.066601593;2539201.685;0.096867209;0.058449145;270265.2082;0.14410821;0.903132791;0.082813937;2577797.55;0.096867209;0.069646513;273124.3526
SUCO ARTIFICIAL EM PO;8202409;Ultraprocessados;0;0;0;0;0;1;0;0.253487662;0.903132791;-0.079114423;16699086.19;0.096867209;-0.170222355;1613890.039;0.253487662;0.903132791;-0.065116962;16952912.3;0.096867209;-0.162271979;1629353.257
SUCO DE ABACAXI;2401905;Outras bebidas não alcoólicas;0;0;0;0;0;0;0;0.124288281;0.341247769;0.066934161;174680.5922;0.658752231;0.050673931;332068.1866;0.124288281;0.341247769;0.083151561;177335.7372;0.658752231;0.057502263;334226.2983
SUCO DE ABACAXI PARA VIAGEM;8500402;Demais bebidas;0;0;0;0;0;0;0;0.124288281;0.341247769;0.066934161;271106.1703;0.658752231;0.050673931;515373.421;0.124288281;0.341247769;0.083151561;275226.9841;0.658752231;0.057502263;518722.8336
SUCO DE ACEROLA;2401909;Outras bebidas não alcoólicas;0;0;0;0;0;0;0;0.124288281;0.341247769;0.066934161;95565.93236;0.658752231;0.050673931;181671.0458;0.124288281;0.341247769;0.083151561;97018.53453;0.658752231;0.057502263;182851.7262
SUCO DE ACEROLA PARA VIAGEM;8500403;Demais bebidas;0;0;0;0;0;0;0;0.124288281;0.341247769;0.066934161;54507.52866;0.658752231;0.050673931;103618.9308;0.124288281;0.341247769;0.083151561;55336.04309;0.658752231;0.057502263;104292.3504
SUCO DE BETERRABA PARA VIAGEM;8500404;Demais bebidas;0;0;0;0;0;0;0;0.124288281;0.341247769;0.066934161;101049.1879;0.658752231;0.050673931;192094.7265;0.124288281;0.341247769;0.083151561;102585.1355;0.658752231;0.057502263;193343.1504
SUCO DE CUPUACU;2401910;Outras bebidas não alcoólicas;0;0;0;0;0;0;0;0.124288281;0.341247769;0.066934161;28421.61984;0.658752231;0.050673931;54029.56131;0.124288281;0.341247769;0.083151561;28853.62847;0.658752231;0.057502263;54380.69951
SUCO DE CUPUACU PARA VIAGEM;8500405;Demais bebidas;0;0;0;0;0;0;0;0.124288281;0.341247769;0.066934161;2337.697326;0.658752231;0.050673931;4443.967714;0.124288281;0.341247769;0.083151561;2373.230325;0.658752231;0.057502263;4472.849067
SUCO DE FRUTA;2401902;Outras bebidas não alcoólicas;0;0;0;0;0;0;0;0.124288281;0.341247769;0.066934161;9336590.573;0.658752231;0.050673931;17748879.04;0.124288281;0.341247769;0.083151561;9478506.75;0.658752231;0.057502263;17864229.03
SUCO DE FRUTA OU VEGETAL;2401901;Outras bebidas não alcoólicas;0;0;0;0;0;0;0;0.124288281;0.341247769;0.066934161;33291155.65;0.658752231;0.050673931;63286559.5;0.124288281;0.341247769;0.083151561;33797181.22;0.658752231;0.057502263;63697858.94
SUCO DE FRUTA OU VEGETAL ARTIFICIAL EM PO;8202401;Ultraprocessados;0;0;0;0;0;1;0;0.253487662;0.903132791;-0.079114423;3550608.946;0.096867209;-0.170222355;343150.0588;0.253487662;0.903132791;-0.065116962;3604578.202;0.096867209;-0.162271979;346437.8939
SUCO DE FRUTA OU VEGETAL ARTIFICIAL EM PO DIET;8211101;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;59112.59364;0.096867209;-0.170222355;5712.960872;0.253487662;0.903132791;-0.065116962;60011.10506;0.096867209;-0.162271979;5767.698654
SUCO DE FRUTA OU VEGETAL ARTIFICIAL EM PO LIGHT;8211001;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;59636.5899;0.096867209;-0.170222355;5763.602706;0.253487662;0.903132791;-0.065116962;60543.06607;0.096867209;-0.162271979;5818.825705
SUCO DE FRUTA OU VEGETAL EM CAIXA;8204703;Bebidas adocadas;0;0;0;0;0;1;0;0.245099297;0.903132791;-0.065631817;62386785.39;0.096867209;-0.171063872;5936367.938;0.245099297;0.903132791;-0.051429421;63335064.53;0.096867209;-0.162852807;5995170.903
SUCO DE FRUTA OU VEGETAL EM CAIXA DIET;8211703;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;110079.2629;0.096867209;-0.170222355;10638.65554;0.253487662;0.903132791;-0.065116962;111752.4677;0.096867209;-0.162271979;10740.58805
SUCO DE FRUTA OU VEGETAL EM CAIXA DIETETICO;8211707;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;33558.40393;0.096867209;-0.170222355;3243.265721;0.253487662;0.903132791;-0.065116962;34068.49167;0.096867209;-0.162271979;3274.340531
SUCO DE FRUTA OU VEGETAL EM CAIXA LIGHT;8211603;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;337181.7455;0.096867209;-0.170222355;32587.06817;0.253487662;0.903132791;-0.065116962;342306.908;0.096867209;-0.162271979;32899.29573
SUCO DE FRUTA OU VEGETAL EM COPO PLASTICO;8214301;Ultraprocessados;0;0;0;0;0;1;0;0.253487662;0.903132791;-0.079114423;253297.509;0.096867209;-0.170222355;24480.04172;0.253487662;0.903132791;-0.065116962;257147.6312;0.096867209;-0.162271979;24714.59315
SUCO DE FRUTA OU VEGETAL EM LATA;8205101;Ultraprocessados;0;0;0;0;0;1;0;0.245099297;0.903132791;-0.065631817;1785425.599;0.096867209;-0.171063872;169890.8385;0.245099297;0.903132791;-0.051429421;1812564.068;0.096867209;-0.162852807;171573.7
SUCO DE FRUTA OU VEGETAL EM SACO PLASTICO;8205301;Ultraprocessados;0;0;0;0;0;1;0;0.253487662;0.903132791;-0.079114423;143574.6266;0.096867209;-0.170222355;13875.82871;0.253487662;0.903132791;-0.065116962;145756.9609;0.096867209;-0.162271979;14008.77765
SUCO DE FRUTA OU VEGETAL ENCARTONADO;8204701;Ultraprocessados;0;0;0;0;0;1;0;0.245099297;0.903132791;-0.065631817;8384046.124;0.096867209;-0.171063872;797777.6429;0.245099297;0.903132791;-0.051429421;8511483.625;0.096867209;-0.162852807;805680.066
SUCO DE FRUTA OU VEGETAL ENCARTONADO DIETETICO;8211705;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;26867.50908;0.096867209;-0.170222355;2596.621441;0.253487662;0.903132791;-0.065116962;27275.89522;0.096867209;-0.162271979;2621.500537
SUCO DE FRUTA OU VEGETAL ENCARTONADO LIGHT;8211601;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;9204.191935;0.096867209;-0.170222355;889.542907;0.253487662;0.903132791;-0.065116962;9344.095652;0.096867209;-0.162271979;898.0659141
SUCO DE FRUTA OU VEGETAL ENGARRAFADO;8202201;Bebidas adocadas;0;0;0;0;0;1;0;0.245099297;0.903132791;-0.065631817;70079571.57;0.096867209;-0.171063872;6668369.258;0.245099297;0.903132791;-0.051429421;71144781.06;0.096867209;-0.162852807;6734423.096
SUCO DE FRUTA OU VEGETAL ENGARRAFADO DIET;8211501;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;131362.5441;0.096867209;-0.170222355;12695.58698;0.253487662;0.903132791;-0.065116962;133359.2547;0.096867209;-0.162271979;12817.22763
SUCO DE FRUTA OU VEGETAL ENGARRAFADO LIGHT;8211401;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;23885.86489;0.096867209;-0.170222355;2308.459215;0.253487662;0.903132791;-0.065116962;24248.93004;0.096867209;-0.162271979;2330.577332
SUCO DE FRUTA OU VEGETAL LIGHT;2406701;Refrigerante e outras bebidas adoçadas;0;0;0;0;0;1;0;0.124288281;0.341247769;0.066934161;16910.14406;0.658752231;0.050673931;32146.22073;0.124288281;0.341247769;0.083151561;17167.17824;0.658752231;0.057502263;32355.13906
SUCO DE FRUTA OU VEGETAL NAO-ESPECIFICADO;8206201;Ultraprocessados;0;0;0;0;0;1;0;0.245099297;0.903132791;-0.065631817;9009457.432;0.096867209;-0.171063872;857288.1885;0.245099297;0.903132791;-0.051429421;9146401.184;0.096867209;-0.162852807;865780.096
SUCO DE FRUTA OU VEGETAL NAO-ESPECIFICADO DIET;8212301;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;42819.33205;0.096867209;-0.170222355;4138.29192;0.253487662;0.903132791;-0.065116962;43470.1859;0.096867209;-0.162271979;4177.942274
SUCO DE FRUTA OU VEGETAL NAO-ESPECIFICADO DIETETICO;8212302;Demais bebidas;0;0;0;0;0;0;0;0.253487662;0.903132791;-0.079114423;20491.63127;0.096867209;-0.170222355;1980.422114;0.253487662;0.903132791;-0.065116962;20803.10407;0.096867209;-0.162271979;1999.397199
SUCO DE FRUTA OU VEGETAL ORGANICO EM CAIXA;8210203;Ultraprocessados;0;0;0;0;0;1;0;0.245099297;0.903132791;-0.065631817;3400649.905;0.096867209;-0.171063872;323586.3001;0.245099297;0.903132791;-0.051429421;3452339.783;0.096867209;-0.162852807;326791.5991
SUCO DE FRUTA OU VEGETAL ORGANICO EM LATA;8210301;Ultraprocessados;0;0;0;0;0;1;0;0.245099297;0.903132791;-0.065631817;4013.28102;0.096867209;-0.171063872;381.8807561;0.245099297;0.903132791;-0.051429421;4074.282892;0.096867209;-0.162852807;385.6634935
SUCO DE FRUTA OU VEGETAL ORGANICO ENCARTONADO;8210201;Ultraprocessados;0;0;0;0;0;1;0;0.245099297;0.903132791;-0.065631817;108929.3112;0.096867209;-0.171063872;10365.0872;0.245099297;0.903132791;-0.051429421;110585.0367;0.096867209;-0.162852807;10467.75905
